loss,accuracy,val_loss,val_accuracy
2.9477601051330566,0.32886001467704773,2.459718942642212,0.6507353186607361
2.4951512813568115,0.5043085217475891,2.1240015029907227,0.7120097875595093
2.316962480545044,0.5812968015670776,2.029648780822754,0.7389705777168274
2.2197329998016357,0.6222630143165588,1.9559530019760132,0.7696078419685364
2.101139783859253,0.6669021248817444,1.8917306661605835,0.7720588445663452
2.036280632019043,0.6865376234054565,1.840205192565918,0.7879902124404907
1.9806749820709229,0.6947308778762817,1.78843092918396,0.8026960492134094
1.9191639423370361,0.7140839099884033,1.7626177072525024,0.8075980544090271
1.851670742034912,0.7332956790924072,1.6996440887451172,0.813725471496582
1.7985634803771973,0.7477045059204102,1.676745057106018,0.8174019455909729
1.7417711019515991,0.7594292759895325,1.6424063444137573,0.8075980544090271
1.724130630493164,0.7667749524116516,1.6233669519424438,0.8125
1.6745108366012573,0.7760983109474182,1.6026177406311035,0.811274528503418
1.6449235677719116,0.7824551463127136,1.5503487586975098,0.8149510025978088
1.5926178693771362,0.7951688170433044,1.530145525932312,0.8149510025978088
1.5589107275009155,0.8050572276115417,1.5142687559127808,0.8014705777168274
1.534416913986206,0.8107077479362488,1.464994192123413,0.8149510025978088
1.4971531629562378,0.8148043751716614,1.4544670581817627,0.8161764740943909
1.4680931568145752,0.821584939956665,1.4453850984573364,0.8063725233078003
1.4375982284545898,0.8276592493057251,1.4303009510040283,0.8075980544090271
1.404178261756897,0.8335922956466675,1.4153677225112915,0.7990196347236633
1.394328236579895,0.8300607204437256,1.3825271129608154,0.811274528503418
1.3615750074386597,0.8396666049957275,1.387693166732788,0.8051470518112183
1.3313404321670532,0.8455996513366699,1.3388508558273315,0.8174019455909729
1.318027138710022,0.8450345993041992,1.351392149925232,0.8100489974021912
1.2934337854385376,0.85167396068573,1.327579140663147,0.8063725233078003
1.2759230136871338,0.8574657440185547,1.3037819862365723,0.813725471496582
1.251308798789978,0.8614211082458496,1.2972348928451538,0.8100489974021912
1.2293217182159424,0.8666478395462036,1.3019015789031982,0.8063725233078003
1.2140697240829468,0.8697556257247925,1.2942452430725098,0.8051470518112183
1.207991123199463,0.8666478395462036,1.2934125661849976,0.8039215803146362
1.189916729927063,0.8778076171875,1.251592993736267,0.8125
1.1749348640441895,0.8748410940170288,1.2499831914901733,0.8149510025978088
1.162187099456787,0.8799265623092651,1.233407974243164,0.811274528503418
1.1492841243743896,0.878655195236206,1.2411913871765137,0.8075980544090271
1.1311529874801636,0.8867071866989136,1.2219375371932983,0.8088235259056091
1.1217604875564575,0.887837290763855,1.2210289239883423,0.811274528503418
1.1122512817382812,0.8855770826339722,1.2142813205718994,0.8100489974021912
1.1018449068069458,0.8905212879180908,1.217000126838684,0.8100489974021912
1.091747760772705,0.8906625509262085,1.1882104873657227,0.8088235259056091
1.0753253698349,0.8977256417274475,1.2020076513290405,0.8051470518112183
1.0737099647521973,0.8964542746543884,1.1844366788864136,0.8051470518112183
1.065491795539856,0.899703323841095,1.197871208190918,0.8075980544090271
1.056677222251892,0.900974690914154,1.2118127346038818,0.7977941036224365
1.0503442287445068,0.899703323841095,1.1690775156021118,0.8100489974021912
1.0463563203811646,0.9026698470115662,1.1686640977859497,0.8063725233078003
1.0270644426345825,0.9118519425392151,1.1811046600341797,0.8039215803146362
1.0245603322982788,0.9076140522956848,1.1915429830551147,0.7953431606292725
1.019905686378479,0.9080378413200378,1.1996458768844604,0.7941176295280457
