loss,accuracy,val_loss,val_accuracy
1.3444719314575195,0.6570137143135071,1.2188472747802734,0.7242646813392639
0.9406114220619202,0.8405141830444336,1.0874518156051636,0.7916666865348816
0.8444391489028931,0.8806328773498535,1.0580722093582153,0.8002451062202454
0.7901340126991272,0.9040824770927429,1.038470983505249,0.7953431606292725
0.7521306276321411,0.9228704571723938,1.0236331224441528,0.8088235259056091
0.722710907459259,0.9344540238380432,1.0140548944473267,0.811274528503418
0.6988566517829895,0.9457550644874573,1.0086134672164917,0.8088235259056091
0.6789584755897522,0.9553609490394592,1.0050568580627441,0.8075980544090271
0.6619731187820435,0.9614352583885193,1.0047886371612549,0.8088235259056091
0.6474074125289917,0.9670857191085815,1.0073601007461548,0.8063725233078003
0.6347503066062927,0.9724537134170532,1.0127750635147095,0.8051470518112183
0.6237067580223083,0.9765503406524658,1.0184801816940308,0.8051470518112183
0.613976001739502,0.9793756008148193,1.0253480672836304,0.8039215803146362
0.6053692102432251,0.9837547540664673,1.031705617904663,0.8039215803146362
