accuracy,loss,val_accuracy,val_loss
0.34069716930389404,2.5938096046447754,0.6509009003639221,2.1436872482299805
0.5353607535362244,2.1257755756378174,0.7184684872627258,1.7932754755020142
0.6063692569732666,1.9562426805496216,0.7364864945411682,1.6793484687805176
0.6492612361907959,1.8662607669830322,0.7477477192878723,1.6151119470596313
0.66963130235672,1.7921031713485718,0.744369387626648,1.5726360082626343
0.7070721387863159,1.7253384590148926,0.7522522807121277,1.5282565355300903
0.717113733291626,1.693259596824646,0.7545045018196106,1.5138838291168213
0.7311720252037048,1.6421583890914917,0.7342342138290405,1.49576735496521
0.7488165497779846,1.6043455600738525,0.7488738894462585,1.4613120555877686
0.753263533115387,1.5712381601333618,0.7387387156486511,1.4362938404083252
0.7581408619880676,1.5490065813064575,0.7297297120094299,1.4540250301361084
0.7779371738433838,1.505467176437378,0.7668918967247009,1.4036335945129395
0.7757853865623474,1.482914686203003,0.7567567825317383,1.3895416259765625
0.7894132733345032,1.4516888856887817,0.7601351141929626,1.3663369417190552
0.7931430339813232,1.4169379472732544,0.7601351141929626,1.3507105112075806
0.8018935322761536,1.3999829292297363,0.7522522807121277,1.3637750148773193
0.8059101700782776,1.3763351440429688,0.7578828930854797,1.3459014892578125
0.8179601430892944,1.3488589525222778,0.75,1.3207838535308838
0.819107711315155,1.3349618911743164,0.7409909963607788,1.3060425519943237
0.8257064819335938,1.3085683584213257,0.7466216087341309,1.3390098810195923
0.8241285085678101,1.3089232444763184,0.7421171069145203,1.3131623268127441
0.8334528803825378,1.280447006225586,0.7567567825317383,1.3146756887435913
