accuracy,loss,val_accuracy,val_loss
0.3080168664455414,2.6319990158081055,0.6997548937797546,2.1492300033569336
0.5084388256072998,2.1721460819244385,0.7990196347236633,1.7964156866073608
0.6050633192062378,1.987097978591919,0.8284313678741455,1.6573611497879028
0.6524613499641418,1.870965600013733,0.8308823704719543,1.5913079977035522
0.6787623167037964,1.801745057106018,0.8370097875595093,1.535862684249878
0.6924050450325012,1.7559552192687988,0.8394607901573181,1.5149123668670654
0.7149085998535156,1.6994705200195312,0.844362735748291,1.4742441177368164
0.7248945236206055,1.6453653573989868,0.8333333134651184,1.443891167640686
0.7369901537895203,1.611760139465332,0.8308823704719543,1.4312057495117188
0.7644163370132446,1.5541943311691284,0.8308823704719543,1.4188144207000732
0.7628691792488098,1.53391695022583,0.841911792755127,1.3840460777282715
0.7767932415008545,1.4987890720367432,0.8259803652763367,1.3813910484313965
0.7794655561447144,1.469645619392395,0.8370097875595093,1.3426766395568848
0.7863572239875793,1.4487344026565552,0.8284313678741455,1.3541600704193115
0.7901546955108643,1.4212467670440674,0.8235294222831726,1.337419867515564
0.8063291311264038,1.3887780904769897,0.843137264251709,1.3154524564743042
0.8014064431190491,1.3713082075119019,0.8296568393707275,1.3087466955184937
0.8099859356880188,1.352630853652954,0.8247548937797546,1.3087732791900635
0.8248944878578186,1.3227572441101074,0.8272058963775635,1.2841354608535767
0.8189873695373535,1.3145043849945068,0.8308823704719543,1.2732478380203247
0.8293952345848083,1.2882513999938965,0.8272058963775635,1.2719590663909912
0.8281294107437134,1.2761846780776978,0.8284313678741455,1.2640094757080078
0.8320674896240234,1.2608656883239746,0.8186274766921997,1.2663109302520752
0.846554160118103,1.2288589477539062,0.8308823704719543,1.2277734279632568
0.8417721390724182,1.2288060188293457,0.8174019455909729,1.281430959701538
0.8416315317153931,1.221882700920105,0.8296568393707275,1.2332091331481934
0.849929690361023,1.194052815437317,0.8333333134651184,1.2233673334121704
0.8583685159683228,1.1833782196044922,0.8272058963775635,1.2400013208389282
0.8590717315673828,1.1738636493682861,0.8235294222831726,1.2225314378738403
0.8607594966888428,1.1610925197601318,0.8247548937797546,1.2158071994781494
